,boardSize,solveTime
240,25,0.020946979522705078
241,25,0.012491226196289062
242,25,0.012185811996459961
243,25,0.012521028518676758
244,25,0.012948274612426758
245,25,0.012156963348388672
246,25,0.012201070785522461
247,25,0.01256871223449707
248,25,0.012991905212402344
249,25,0.01204371452331543
250,26,0.013199806213378906
251,26,0.01407003402709961
252,26,0.016067028045654297
253,26,0.013515949249267578
254,26,0.012610197067260742
255,26,0.012678146362304688
256,26,0.018883943557739258
257,26,0.012589693069458008
258,26,0.01603102684020996
259,26,0.020482778549194336
260,27,0.015774965286254883
261,27,0.015105009078979492
262,27,0.019761323928833008
263,27,0.025660037994384766
264,27,0.016048908233642578
265,27,0.02006387710571289
266,27,0.015530824661254883
267,27,0.01691269874572754
268,27,0.018006086349487305
269,27,0.017301082611083984
270,28,0.019192218780517578
271,28,0.029750823974609375
272,28,0.03260684013366699
273,28,0.02313399314880371
274,28,0.025858163833618164
275,28,0.023582935333251953
276,28,0.032978057861328125
277,28,0.02364492416381836
278,28,0.02574896812438965
279,28,0.02305912971496582
280,29,0.024585962295532227
281,29,0.02592611312866211
282,29,0.031458139419555664
283,29,0.03760099411010742
284,29,0.027558088302612305
285,29,0.026232004165649414
286,29,0.031072139739990234
287,29,0.05625605583190918
288,29,0.03602004051208496
289,29,0.02651810646057129
290,30,0.03670811653137207
291,30,0.02974081039428711
292,30,0.038149118423461914
293,30,0.028322935104370117
294,30,0.04166603088378906
295,30,0.03647303581237793
296,30,0.01998281478881836
297,30,0.0175020694732666
298,30,0.03426218032836914
299,30,0.017938852310180664
300,31,0.017927885055541992
301,31,0.02108597755432129
302,31,0.023760080337524414
303,31,0.019888877868652344
304,31,0.01800704002380371
305,31,0.045944929122924805
306,31,0.021223068237304688
307,31,0.02853679656982422
308,31,0.02880692481994629
309,31,0.01799607276916504
310,32,0.02111196517944336
311,32,0.020001888275146484
312,32,0.018316984176635742
313,32,0.04457497596740723
314,32,0.020622730255126953
315,32,0.028004169464111328
316,32,0.026729822158813477
317,32,0.02028679847717285
318,32,0.03544807434082031
319,32,0.01986098289489746
320,33,0.022975921630859375
321,33,0.033010005950927734
322,33,0.027688264846801758
323,33,0.02200603485107422
324,33,0.020085811614990234
325,33,0.021852970123291016
326,33,0.022329092025756836
327,33,0.03052806854248047
328,33,0.02620077133178711
329,33,0.02570319175720215
330,34,0.030888080596923828
331,34,0.05199790000915527
332,34,0.02250194549560547
333,34,0.0330047607421875
334,34,0.032401323318481445
335,34,0.03214693069458008
336,34,0.022393226623535156
337,34,0.022411108016967773
338,34,0.022853851318359375
339,34,0.06279206275939941
340,35,0.03211402893066406
341,35,0.02867722511291504
342,35,0.08744215965270996
343,35,0.03838801383972168
344,35,0.025205135345458984
345,35,0.020755290985107422
346,35,0.07200002670288086
347,35,0.018882036209106445
348,35,0.05326509475708008
349,35,0.022016048431396484
350,36,0.025185823440551758
351,36,0.02784895896911621
352,36,0.0449528694152832
353,36,0.0287930965423584
354,36,0.020014047622680664
355,36,0.04150986671447754
356,36,0.023049116134643555
357,36,0.024346113204956055
358,36,0.019744157791137695
359,36,0.01978325843811035
360,37,0.09434819221496582
361,37,0.029120206832885742
362,37,0.02157425880432129
363,37,0.020827054977416992
364,37,0.035552978515625
365,37,0.08499717712402344
366,37,0.026107072830200195
367,37,0.03376197814941406
368,37,0.023378849029541016
369,37,0.022661209106445312
370,38,0.03271484375
371,38,0.03126120567321777
372,38,0.047791242599487305
373,38,0.07735991477966309
374,38,0.026581764221191406
375,38,0.0372920036315918
376,38,0.10714411735534668
377,38,0.06194710731506348
378,38,0.02344512939453125
379,38,0.026494979858398438
380,39,0.10510587692260742
381,39,0.03764796257019043
382,39,0.04083895683288574
383,39,0.16980600357055664
384,39,0.04117107391357422
385,39,0.07332801818847656
386,39,0.05556297302246094
387,39,0.0642402172088623
388,39,0.04597902297973633
389,39,0.0393221378326416
390,40,0.22593116760253906
391,40,0.05212211608886719
392,40,0.03623223304748535
393,40,0.03086376190185547
394,40,0.05500197410583496
395,40,0.02780294418334961
396,40,0.023416996002197266
397,40,0.0728311538696289
398,40,0.041272640228271484
399,40,0.0761270523071289
400,41,0.02629685401916504
401,41,0.03599095344543457
402,41,0.024302005767822266
403,41,0.03481912612915039
404,41,0.02632308006286621
405,41,0.033331871032714844
406,41,0.024573802947998047
407,41,0.033347129821777344
408,41,0.06995320320129395
409,41,0.07311725616455078
410,42,0.18823790550231934
411,42,0.08759808540344238
412,42,0.1470949649810791
413,42,0.12237381935119629
414,42,0.09546971321105957
415,42,0.038542985916137695
416,42,0.025136232376098633
417,42,0.02904987335205078
418,42,0.048378944396972656
419,42,0.15414905548095703
420,43,0.18025588989257812
421,43,0.06471776962280273
422,43,0.3907279968261719
423,43,0.13952302932739258
424,43,0.030565261840820312
425,43,0.9926559925079346
426,43,0.1392519474029541
427,43,0.03890109062194824
428,43,0.314589262008667
429,43,0.46741700172424316
430,44,0.05319809913635254
431,44,0.06413602828979492
432,44,0.07089900970458984
433,44,0.028508901596069336
434,44,0.0870361328125
435,44,0.07560396194458008
436,44,0.21198797225952148
437,44,4.405862092971802
438,44,0.10025501251220703
439,44,0.033960819244384766
440,45,0.5042009353637695
441,45,0.023974180221557617
442,45,0.11169314384460449
443,45,0.5786910057067871
444,45,0.030455827713012695
445,45,0.20221471786499023
446,45,0.11037707328796387
447,45,0.09276580810546875
448,45,0.11134505271911621
449,45,0.3434293270111084
450,46,0.09786319732666016
451,46,0.22112417221069336
452,46,0.5771582126617432
453,46,0.1905360221862793
454,46,0.05607295036315918
455,46,0.06662797927856445
456,46,0.4509119987487793
457,46,0.48300886154174805
458,46,0.12741303443908691
459,46,0.06265616416931152
460,47,0.08454728126525879
461,47,0.05659079551696777
462,47,0.04149508476257324
463,47,0.5219810009002686
464,47,0.33629894256591797
465,47,0.12844204902648926
466,47,0.07210326194763184
467,47,1.7087249755859375
468,47,0.46926403045654297
469,47,0.07985734939575195
470,48,0.22900032997131348
471,48,0.030645132064819336
472,48,0.06557798385620117
473,48,0.043393850326538086
474,48,10.78348708152771
475,48,0.12234067916870117
476,48,0.03758406639099121
477,48,0.6383559703826904
478,48,0.17406487464904785
479,48,0.2754209041595459
480,49,0.6504840850830078
481,49,0.43495821952819824
482,49,0.1819610595703125
483,49,0.5818009376525879
484,49,0.15929698944091797
485,49,0.374967098236084
486,49,0.03146982192993164
487,49,0.1024329662322998
488,49,2.5476980209350586
489,49,0.06977987289428711
490,50,0.46094322204589844
491,50,0.11951828002929688
492,50,0.10434818267822266
493,50,0.13332295417785645
494,50,1.0663299560546875
495,50,0.03122997283935547
496,50,0.7761459350585938
497,50,0.08442997932434082
498,50,0.06573963165283203
499,50,0.055951833724975586
500,51,0.2891082763671875
501,51,0.53774094581604
502,51,0.032433271408081055
503,51,2.4536421298980713
504,51,1.9224622249603271
505,51,2.5080490112304688
506,51,0.12368988990783691
507,51,0.10737729072570801
508,51,11.50529408454895
509,51,24.533221006393433
510,52,2.2823290824890137
511,52,8.12070608139038
512,52,0.7152631282806396
513,52,15.855163097381592
514,52,0.17782998085021973
515,52,0.07093286514282227
516,52,0.5755529403686523
517,52,1.2935922145843506
518,52,9.154397010803223
519,52,6.2057719230651855
520,53,0.24646472930908203
521,53,102.23346209526062
522,53,0.7683830261230469
523,53,5.977081060409546
524,53,12.211350917816162
525,53,1.8387441635131836
526,53,0.4619879722595215
527,53,0.14363813400268555
528,53,1.5672688484191895
529,53,2.0861361026763916
530,54,2.0630950927734375
531,54,1.1041481494903564
532,54,3.19484806060791
533,54,0.34489989280700684
534,54,0.6583728790283203
535,54,0.16947579383850098
536,54,4.557336091995239
537,54,15.12901782989502
538,54,0.2826712131500244
539,54,4.428473711013794
540,55,0.37682175636291504
541,55,2.0982730388641357
542,55,1.8931148052215576
543,55,0.6918799877166748
544,55,0.2624318599700928
545,55,21.317936897277832
546,55,11.280078649520874
547,55,2.3930180072784424
548,55,0.05419111251831055
549,55,0.23178791999816895
550,56,0.10522174835205078
551,56,0.3541381359100342
552,56,1.5938491821289062
553,56,0.3051259517669678
554,56,5.5685718059539795
555,56,0.22513914108276367
556,56,0.866771936416626
557,56,3.4431419372558594
558,56,9.291486978530884
559,56,16.149348974227905
560,57,1.9555389881134033
561,57,0.15720796585083008
562,57,3.7653679847717285
563,57,0.4164717197418213
564,57,0.4803807735443115
565,57,1.5638492107391357
566,57,0.2139892578125
567,57,0.05359697341918945
568,57,3.9677231311798096
569,57,0.5714011192321777
