,boardSize,conflicts,success,steps
146,15,"[70, 68, 62, 54, 52, 48, 46, 40, 40, 34, 28, 28, 22, 16, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 70, 72, 70, 64, 60, 54, 52, 48, 48, 44, 44, 40, 40, 32, 32, 30, 30, 26, 22, 22, 18, 18, 18, 18, 12, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 64, 56, 56, 52, 46, 46, 42, 40, 36, 36, 32, 32, 28, 24, 24, 24, 22, 16, 16, 16, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 44, 72, 66, 62, 58, 54, 48, 42, 36, 36, 34, 30, 26, 20, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 72, 66, 64, 60, 54, 52, 44, 38, 38, 30, 30, 24, 24, 24, 22, 22, 22, 22, 18, 12, 12, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 72, 66, 60, 54, 48, 42, 38, 38, 36, 36, 32, 32, 32, 32, 28, 26, 22, 20, 20, 20, 20, 18, 16, 16, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 76, 70, 64, 64, 64, 58, 56, 54, 54, 54, 46, 46, 46, 42, 36, 30, 28, 28, 22, 16, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 66, 64, 60, 56, 52, 44, 40, 40, 34, 28, 28, 28, 22, 16, 16, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 66, 64, 62, 56, 52, 44, 40, 34, 28, 22, 18, 18, 18, 12, 6, 0]",True,375
147,15,"[72, 66, 66, 62, 56, 50, 46, 40, 34, 32, 32, 28, 28, 22, 16, 16, 16, 12, 12, 8, 8, 8, 6, 6, 0]",True,25
148,15,"[86, 76, 68, 62, 54, 50, 44, 34, 28, 22, 18, 12, 6, 0]",True,14
149,15,"[78, 74, 72, 64, 58, 58, 52, 48, 44, 44, 40, 34, 30, 24, 18, 12, 6, 6, 6, 0]",True,20
150,16,"[78, 72, 68, 64, 58, 58, 54, 52, 46, 42, 36, 36, 36, 30, 30, 30, 26, 24, 18, 18, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 86, 80, 68, 60, 56, 52, 50, 46, 40, 36, 30, 26, 22, 22, 22, 22, 18, 18, 14, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 82, 78, 74, 68, 68, 64, 58, 58, 56, 52, 48, 46, 40, 32, 32, 32, 32, 30, 30, 30, 26, 20, 20, 20, 20, 20, 20, 14, 14, 14, 14, 14, 14, 14, 12, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 52, 50, 46, 42, 40, 34, 28, 22, 18, 14, 12, 12, 12, 12, 12, 12, 12, 12, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 70, 64, 58, 58, 48, 42, 34, 28, 22, 16, 16, 16, 16, 16, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 80, 76, 70, 66, 58, 56, 52, 46, 46, 40, 40, 34, 28, 22, 22, 22, 22, 16, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 76, 72, 72, 62, 60, 54, 48, 42, 42, 42, 32, 26, 20, 18, 18, 18, 12, 12, 12, 6, 0]",True,292
151,16,"[78, 72, 66, 66, 60, 50, 46, 42, 36, 30, 24, 18, 18, 18, 12, 6, 0]",True,17
152,16,"[90, 82, 76, 74, 70, 64, 60, 54, 48, 42, 36, 30, 24, 24, 24, 16, 12, 6, 0]",True,19
153,16,"[80, 74, 72, 66, 56, 56, 48, 42, 42, 38, 36, 36, 30, 30, 24, 24, 24, 24, 24, 20, 18, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 70, 64, 60, 60, 56, 50, 46, 40, 38, 32, 26, 20, 14, 10, 10, 10, 10, 10, 10, 10, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 76, 70, 66, 66, 60, 54, 54, 50, 44, 42, 40, 40, 32, 26, 20, 16, 16, 16, 12, 12, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 82, 76, 72, 66, 58, 52, 48, 40, 38, 38, 38, 38, 32, 32, 32, 32, 32, 32, 32, 32, 32, 28, 28, 28, 28, 28, 20, 20, 20, 20, 20, 20, 20, 20, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 84, 76, 70, 62, 60, 54, 54, 50, 44, 38, 32, 28, 22, 22, 20, 20, 20, 14, 14, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 72, 66, 64, 58, 58, 56, 56, 50, 48, 48, 48, 44, 40, 34, 34, 30, 30, 30, 22, 18, 18, 18, 18, 16, 16, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 86, 78, 74, 66, 60, 56, 52, 46, 46, 46, 46, 42, 32, 32, 28, 26, 24, 24, 18, 14, 14, 14, 14, 14, 14, 14, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 70, 66, 66, 60, 54, 54, 50, 44, 44, 44, 44, 42, 42, 40, 34, 34, 34, 34, 28, 28, 28, 28, 24, 24, 18, 16, 16, 16, 16, 16, 16, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 68, 62, 58, 50, 50, 46, 40, 36, 36, 34, 30, 30, 30, 30, 30, 30, 24, 20, 20, 20, 16, 16, 16, 16, 16, 16, 16, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 70, 64, 58, 54, 48, 42, 40, 32, 28, 26, 20, 14, 6, 0]",True,496
154,16,"[68, 66, 60, 58, 52, 50, 42, 38, 34, 34, 34, 32, 30, 30, 30, 30, 24, 24, 24, 24, 24, 24, 22, 16, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 88, 84, 78, 66, 66, 56, 56, 50, 44, 38, 32, 32, 32, 26, 20, 16, 16, 16, 16, 16, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 70, 68, 62, 60, 54, 54, 48, 40, 36, 34, 34, 28, 28, 22, 18, 18, 18, 18, 18, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 80, 70, 66, 58, 54, 48, 44, 44, 38, 32, 28, 26, 18, 12, 12, 6, 6, 6, 6, 6, 0]",True,166
155,16,"[90, 80, 76, 72, 64, 62, 54, 48, 46, 42, 42, 42, 42, 38, 38, 32, 32, 28, 28, 24, 24, 24, 18, 12, 12, 12, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 74, 68, 64, 58, 52, 46, 44, 44, 44, 38, 32, 26, 20, 20, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 74, 70, 64, 58, 54, 50, 50, 46, 42, 42, 38, 32, 32, 24, 18, 18, 18, 16, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 80, 78, 76, 68, 68, 68, 66, 60, 52, 48, 48, 48, 44, 44, 44, 38, 32, 30, 24, 20, 20, 18, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 86, 80, 76, 70, 66, 62, 54, 48, 44, 38, 34, 30, 24, 24, 20, 20, 14, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 102, 94, 88, 80, 74, 72, 62, 56, 54, 54, 48, 42, 42, 34, 30, 28, 28, 28, 24, 24, 18, 16, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 74, 68, 62, 56, 52, 52, 46, 40, 36, 36, 36, 34, 28, 28, 28, 22, 20, 16, 10, 10, 10, 10, 10, 10, 10, 6, 0]",True,296
156,16,"[88, 82, 80, 74, 70, 64, 64, 56, 50, 44, 42, 36, 30, 24, 20, 20, 12, 6, 0]",True,19
157,16,"[72, 66, 60, 54, 50, 44, 42, 38, 38, 34, 30, 24, 24, 20, 20, 20, 14, 12, 6, 0]",True,20
158,16,"[80, 72, 68, 62, 58, 56, 52, 48, 44, 38, 36, 36, 36, 32, 32, 26, 20, 14, 14, 14, 14, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 80, 76, 74, 68, 66, 60, 54, 50, 44, 42, 42, 38, 32, 32, 26, 22, 22, 16, 16, 16, 16, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 92, 86, 80, 80, 74, 70, 70, 62, 58, 52, 46, 40, 40, 40, 32, 26, 20, 14, 14, 14, 14, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 76, 70, 64, 58, 54, 50, 46, 46, 46, 40, 40, 38, 38, 38, 38, 32, 32, 26, 24, 18, 18, 12, 12, 6, 6, 0]",True,156
159,16,"[96, 82, 76, 72, 66, 62, 56, 52, 48, 42, 34, 24, 18, 12, 6, 0]",True,16
160,17,"[74, 72, 68, 64, 64, 56, 54, 48, 46, 40, 36, 34, 26, 22, 22, 22, 22, 22, 16, 12, 6, 0]",True,22
161,17,"[78, 72, 64, 54, 54, 54, 46, 46, 44, 40, 36, 34, 28, 22, 22, 16, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 82, 72, 66, 62, 60, 60, 54, 46, 40, 30, 24, 24, 24, 22, 22, 22, 22, 18, 16, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 70, 78, 82, 78, 72, 66, 60, 52, 44, 36, 30, 30, 26, 20, 20, 20, 16, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 86, 82, 76, 68, 64, 64, 58, 52, 50, 48, 48, 44, 38, 36, 36, 36, 36, 34, 34, 34, 30, 30, 24, 24, 24, 24, 20, 20, 20, 18, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 78, 72, 68, 66, 56, 56, 56, 56, 56, 56, 50, 50, 50, 50, 42, 42, 36, 30, 28, 28, 28, 28, 22, 22, 22, 16, 16, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 80, 72, 70, 62, 56, 56, 50, 48, 48, 48, 48, 42, 38, 34, 34, 28, 28, 28, 28, 28, 28, 28, 26, 26, 26, 24, 24, 24, 24, 24, 24, 24, 22, 22, 22, 22, 22, 22, 22, 22, 22, 16, 16, 16, 16, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 66, 70, 58, 54, 54, 50, 44, 38, 38, 32, 32, 30, 30, 30, 30, 30, 30, 30, 26, 26, 26, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 66, 62, 60, 56, 52, 46, 40, 36, 34, 32, 26, 20, 20, 20, 20, 18, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 86, 90, 84, 78, 68, 62, 56, 52, 44, 38, 32, 26, 20, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 84, 82, 80, 72, 72, 66, 62, 60, 58, 56, 52, 46, 46, 46, 40, 32, 28, 28, 20, 14, 14, 14, 14, 14, 14, 14, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 72, 68, 66, 60, 56, 52, 46, 44, 44, 42, 34, 34, 32, 32, 26, 26, 26, 26, 26, 24, 22, 18, 18, 18, 18, 16, 16, 16, 12, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 82, 76, 66, 64, 62, 58, 52, 50, 42, 38, 30, 26, 22, 22, 16, 16, 12, 10, 10, 10, 10, 10, 6, 6, 6, 6, 6, 6, 0]",True,576
162,17,"[100, 92, 86, 82, 72, 66, 62, 54, 48, 48, 48, 48, 46, 46, 40, 36, 30, 22, 22, 22, 16, 12, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 70, 66, 66, 60, 56, 52, 48, 48, 46, 46, 40, 38, 38, 32, 32, 32, 32, 32, 28, 26, 22, 22, 22, 16, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 78, 74, 64, 60, 52, 46, 46, 42, 36, 32, 28, 28, 22, 22, 16, 16, 14, 14, 14, 14, 14, 14, 14, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 78, 72, 72, 66, 62, 56, 52, 48, 46, 42, 36, 36, 36, 36, 36, 36, 32, 28, 26, 20, 20, 14, 14, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 90, 84, 76, 72, 72, 70, 64, 58, 50, 44, 44, 42, 40, 38, 36, 36, 36, 30, 24, 24, 24, 24, 24, 24, 24, 20, 20, 20, 20, 20, 20, 20, 20, 14, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 78, 74, 74, 70, 64, 62, 56, 48, 44, 42, 42, 38, 34, 34, 34, 34, 28, 28, 28, 28, 28, 28, 24, 20, 18, 18, 16, 16, 16, 16, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 88, 82, 76, 72, 62, 56, 52, 42, 36, 32, 26, 26, 22, 18, 12, 6, 0]",True,329
163,17,"[88, 86, 82, 76, 70, 62, 60, 54, 48, 44, 38, 32, 22, 22, 16, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 76, 68, 76, 70, 68, 60, 56, 52, 46, 40, 36, 36, 32, 32, 32, 30, 26, 24, 20, 20, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 76, 72, 72, 66, 62, 56, 50, 46, 40, 34, 32, 26, 20, 14, 10, 6, 0]",True,100
164,17,"[90, 84, 78, 72, 66, 66, 58, 50, 42, 36, 34, 28, 28, 28, 28, 28, 22, 22, 22, 16, 16, 16, 16, 16, 16, 16, 16, 12, 12, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 70, 66, 66, 64, 60, 54, 52, 46, 42, 34, 34, 34, 30, 24, 24, 24, 20, 18, 12, 6, 0]",True,74
