,boardSize,solveTime
203,21,0.004454374313354492
204,21,0.004352092742919922
205,21,0.004575967788696289
206,21,0.004317760467529297
207,21,0.004334926605224609
208,21,0.004374980926513672
209,21,0.004451751708984375
210,22,0.0048749446868896484
211,22,0.00477910041809082
212,22,0.005001068115234375
213,22,0.00480198860168457
214,22,0.0047261714935302734
215,22,0.004923105239868164
216,22,0.0047681331634521484
217,22,0.004932880401611328
218,22,0.0047740936279296875
219,22,0.004724979400634766
220,23,0.005318880081176758
221,23,0.005450010299682617
222,23,0.005337715148925781
223,23,0.005346059799194336
224,23,0.005327939987182617
225,23,0.005178928375244141
226,23,0.005345821380615234
227,23,0.00537109375
228,23,0.005172014236450195
229,23,0.0053577423095703125
230,24,0.00582575798034668
231,24,0.005821943283081055
232,24,0.005828857421875
233,24,0.0057239532470703125
234,24,0.006031036376953125
235,24,0.0057830810546875
236,24,0.005892038345336914
237,24,0.006049156188964844
238,24,0.00568699836730957
239,24,0.005959272384643555
240,25,0.006341218948364258
241,25,0.006410121917724609
242,25,0.006365060806274414
243,25,0.006332874298095703
244,25,0.0063478946685791016
245,25,0.0062181949615478516
246,25,0.006512880325317383
247,25,0.006213665008544922
248,25,0.00661015510559082
249,25,0.0068051815032958984
250,26,0.007129192352294922
251,26,0.0069959163665771484
252,26,0.00696110725402832
253,26,0.00688624382019043
254,26,0.007042884826660156
255,26,0.006882667541503906
256,26,0.0069026947021484375
257,26,0.007208824157714844
258,26,0.006949186325073242
259,26,0.007226228713989258
260,27,0.007200002670288086
261,27,0.007426738739013672
262,27,0.007431983947753906
263,27,0.007767200469970703
264,27,0.007341623306274414
265,27,0.008656024932861328
266,27,0.0073320865631103516
267,27,0.007518768310546875
268,27,0.0075838565826416016
269,27,0.008125066757202148
270,28,0.007952213287353516
271,28,0.008174896240234375
272,28,0.008380889892578125
273,28,0.00791311264038086
274,28,0.008422136306762695
275,28,0.007992029190063477
276,28,0.008667707443237305
277,28,0.007994890213012695
278,28,0.008931159973144531
279,28,0.008036136627197266
280,29,0.008784055709838867
281,29,0.009264707565307617
282,29,0.008440732955932617
283,29,0.008764028549194336
284,29,0.008577108383178711
285,29,0.008666276931762695
286,29,0.008634090423583984
287,29,0.00871896743774414
288,29,0.009145021438598633
289,29,0.008584976196289062
290,30,0.009356975555419922
291,30,0.009742021560668945
292,30,0.009373903274536133
293,30,0.009689807891845703
294,30,0.009649991989135742
295,30,0.009153127670288086
296,30,0.009804010391235352
297,30,0.009310007095336914
298,30,0.009526968002319336
299,30,0.009672164916992188
300,31,0.009741067886352539
301,31,0.010113000869750977
302,31,0.010547876358032227
303,31,0.009853124618530273
304,31,0.009835004806518555
305,31,0.010400056838989258
306,31,0.009573936462402344
307,31,0.00988912582397461
308,31,0.010365009307861328
309,31,0.009772062301635742
310,32,0.010514974594116211
311,32,0.011501073837280273
312,32,0.010775089263916016
313,32,0.010504007339477539
314,32,0.010876893997192383
315,32,0.010529041290283203
316,32,0.010133981704711914
317,32,0.010154008865356445
318,32,0.010287284851074219
319,32,0.010206937789916992
320,33,0.010902881622314453
321,33,0.011261224746704102
322,33,0.011157035827636719
323,33,0.010798215866088867
324,33,0.010975360870361328
325,33,0.010981082916259766
326,33,0.011091947555541992
327,33,0.01100301742553711
328,33,0.011410236358642578
329,33,0.011226892471313477
330,34,0.012163877487182617
331,34,0.011670112609863281
332,34,0.01218724250793457
333,34,0.01222991943359375
334,34,0.011864900588989258
335,34,0.011979103088378906
336,34,0.011738777160644531
337,34,0.011924982070922852
338,34,0.011893987655639648
339,34,0.01229715347290039
340,35,0.012636899948120117
341,35,0.012859821319580078
342,35,0.012697696685791016
343,35,0.012970924377441406
344,35,0.013150215148925781
345,35,0.012420892715454102
346,35,0.012769699096679688
347,35,0.012566804885864258
348,35,0.012633800506591797
349,35,0.012665987014770508
350,36,0.013554811477661133
351,36,0.01319122314453125
352,36,0.012977838516235352
353,36,0.013159990310668945
354,36,0.013417959213256836
355,36,0.0131988525390625
356,36,0.012979745864868164
357,36,0.013345003128051758
358,36,0.01313161849975586
359,36,0.013016939163208008
360,37,0.014096736907958984
361,37,0.01390838623046875
362,37,0.013775110244750977
363,37,0.014120101928710938
364,37,0.013736963272094727
365,37,0.013809919357299805
366,37,0.01376485824584961
367,37,0.01371002197265625
368,37,0.01437520980834961
369,37,0.013890981674194336
370,38,0.014805078506469727
371,38,0.014281988143920898
372,38,0.01462697982788086
373,38,0.01474905014038086
374,38,0.01479196548461914
375,38,0.014665842056274414
376,38,0.015159130096435547
377,38,0.014738082885742188
378,38,0.014307022094726562
379,38,0.014396190643310547
380,39,0.015436649322509766
381,39,0.015076160430908203
382,39,0.015140771865844727
383,39,0.015285015106201172
384,39,0.015177011489868164
385,39,0.015287160873413086
386,39,0.015253067016601562
387,39,0.015150070190429688
388,39,0.015032291412353516
389,39,0.015240192413330078
390,40,0.01594400405883789
391,40,0.015850067138671875
392,40,0.01596808433532715
393,40,0.016262054443359375
394,40,0.016170024871826172
395,40,0.016022205352783203
396,40,0.016137123107910156
397,40,0.01644301414489746
398,40,0.017505884170532227
399,40,0.015847206115722656
400,41,0.01733088493347168
401,41,0.016712188720703125
402,41,0.01711893081665039
403,41,0.01683521270751953
404,41,0.016860008239746094
405,41,0.016880273818969727
406,41,0.016866683959960938
407,41,0.01689600944519043
408,41,0.016997098922729492
409,41,0.018499135971069336
410,42,0.017849206924438477
411,42,0.01764082908630371
412,42,0.017904043197631836
413,42,0.02427077293395996
414,42,0.017726898193359375
415,42,0.017590999603271484
416,42,0.017391204833984375
417,42,0.01777482032775879
418,42,0.01770329475402832
419,42,0.018219947814941406
420,43,0.01898503303527832
421,43,0.018662691116333008
422,43,0.01888728141784668
423,43,0.018832921981811523
424,43,0.018796205520629883
425,43,0.019173860549926758
426,43,0.018652915954589844
427,43,0.018361806869506836
428,43,0.01840806007385254
429,43,0.020691871643066406
430,44,0.019906044006347656
431,44,0.022557973861694336
432,44,0.02703380584716797
433,44,0.01923203468322754
434,44,0.019823312759399414
435,44,0.019962072372436523
436,44,0.01934528350830078
437,44,0.019891023635864258
438,44,0.019453048706054688
439,44,0.02582073211669922
440,45,0.022319316864013672
441,45,0.020633220672607422
442,45,0.035791873931884766
443,45,0.020284175872802734
444,45,0.02085399627685547
445,45,0.020572185516357422
446,45,0.02061319351196289
447,45,0.02060389518737793
448,45,0.02089977264404297
449,45,0.020650148391723633
450,46,0.02128291130065918
451,46,0.021435260772705078
452,46,0.021651029586791992
453,46,0.021567344665527344
454,46,0.033576250076293945
455,46,0.021252870559692383
456,46,0.021429061889648438
457,46,0.021541118621826172
458,46,0.021565914154052734
459,46,0.021360158920288086
460,47,0.02255105972290039
461,47,0.022294044494628906
462,47,0.02240300178527832
463,47,0.026742935180664062
464,47,0.022713184356689453
465,47,0.022908926010131836
466,47,0.03197908401489258
467,47,0.02273082733154297
468,47,0.022715330123901367
469,47,0.02275824546813965
470,48,0.023643970489501953
471,48,0.024771928787231445
472,48,0.02389240264892578
473,48,0.030364036560058594
474,48,0.026337146759033203
475,48,0.023156166076660156
476,48,0.023627042770385742
477,48,0.02754831314086914
478,48,0.04334068298339844
479,48,0.02346515655517578
480,49,0.024830102920532227
481,49,0.02434706687927246
482,49,0.025727033615112305
483,49,0.026374101638793945
484,49,0.03734993934631348
485,49,0.02496623992919922
486,49,0.0248720645904541
487,49,0.023983001708984375
488,49,0.025876998901367188
489,49,0.02492213249206543
490,50,0.030740976333618164
491,50,0.025615215301513672
492,50,0.0254976749420166
493,50,0.034706830978393555
494,50,0.026238203048706055
495,50,0.02571415901184082
496,50,0.026200056076049805
497,50,0.03184795379638672
498,50,0.02564382553100586
499,50,0.02573108673095703
500,51,0.02710413932800293
501,51,0.026566743850708008
502,51,0.029277801513671875
503,51,0.04754900932312012
504,51,0.0266721248626709
505,51,0.07668423652648926
506,51,0.02682185173034668
507,51,0.044142961502075195
508,51,0.029536962509155273
509,51,0.026999950408935547
510,52,0.04186391830444336
511,52,0.028199195861816406
512,52,0.028607845306396484
513,52,0.03281998634338379
514,52,0.03194427490234375
515,52,0.03164386749267578
516,52,0.02758502960205078
517,52,0.0448918342590332
518,52,0.02826690673828125
519,52,0.1434488296508789
520,53,0.03346514701843262
521,53,0.03123617172241211
522,53,0.1983633041381836
523,53,0.07288503646850586
524,53,0.02943706512451172
525,53,0.037857770919799805
526,53,0.02899622917175293
527,53,0.034952402114868164
528,53,0.07982707023620605
529,53,0.1899430751800537
530,54,0.049990177154541016
531,54,0.030004024505615234
532,54,0.06658005714416504
533,54,0.03497481346130371
534,54,0.038513898849487305
535,54,0.03526782989501953
536,54,0.029856204986572266
537,54,0.030349016189575195
538,54,0.1558840274810791
539,54,0.029656648635864258
540,55,0.031084060668945312
541,55,0.03169107437133789
542,55,0.04232215881347656
543,55,0.03136491775512695
544,55,0.03201413154602051
545,55,0.04291200637817383
546,55,0.043383121490478516
547,55,0.031200170516967773
548,55,0.18840885162353516
549,55,0.06925582885742188
550,56,0.048487186431884766
551,56,0.03438091278076172
552,56,0.042616844177246094
553,56,0.06822609901428223
554,56,0.03357076644897461
555,56,0.033030033111572266
556,56,0.03337216377258301
557,56,0.06824493408203125
558,56,0.03482985496520996
559,56,0.046144962310791016
560,57,0.03677701950073242
561,57,0.03447699546813965
562,57,0.06512713432312012
563,57,0.03709578514099121
564,57,0.2578439712524414
565,57,0.03862905502319336
566,57,0.05149960517883301
567,57,0.05240607261657715
568,57,0.10070085525512695
569,57,0.05372810363769531
